"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","OD1","REM","EQD"
"99800999999","2020-01-04T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /2806 10006 91640 333 91207=",
"99800999999","2020-01-04T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0009,1","+9999,9","99999,9",,"5,99,0046,1,999","SYN040RPRN6 46/// /2807 10009 91800 333 91209=",
"99800999999","2020-01-04T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0011,1","+9999,9","99999,9",,"5,99,0051,1,999","SYN040RPRN6 46/// /2806 10011 91840 333 91210=",
"99800999999","2020-01-04T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0012,1","+9999,9","99999,9",,"5,99,0077,1,999","SYN040RPRN6 46/// /2912 10012 91940 333 91215=",
"99800999999","2020-01-04T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0010,1","+9999,9","99999,9",,"5,99,0082,1,999","SYN040RPRN6 46/// /3214 10010 92040 333 91216=",
"99800999999","2020-01-04T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0011,1","+9999,9","99999,9",,"5,99,0046,1,999","SYN040RPRN6 46/// /2606 10011 92140 333 91209=",
"99800999999","2020-01-04T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0011,1","+9999,9","99999,9",,"5,99,0046,1,999","SYN040RPRN6 46/// /2607 10011 92240 333 91209=",
"99800999999","2020-01-05T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","99999,9",,"5,99,0057,1,999","SYN040RPRN6 46/// /2709 10008 92340 333 91211=",
"99800999999","2020-01-05T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0011,1","+9999,9","99999,9",,"5,99,0051,1,999","SYN040RPRN6 46/// /2908 10011 90050 333 91210=",
"99800999999","2020-01-05T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0019,1","+9999,9","99999,9",,"5,99,0098,1,999","SYN040RPRN6 46/// /3216 10019 90200 333 91219=",
"99800999999","2020-01-05T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","330,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0022,1","+9999,9","99999,9",,"5,99,0134,1,999","SYN040RPRN6 46/// /3320 10022 90300 333 91226=",
"99800999999","2020-01-05T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0023,1","+9999,9","99999,9",,"5,99,0118,1,999","SYN040RPRN6 46/// /3220 10023 90340 333 91223=",
"99800999999","2020-01-05T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0022,1","+9999,9","99999,9",,"5,99,0113,1,999","SYN040RPRN6 46/// /3118 10022 90440 333 91222=",
"99800999999","2020-01-05T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0018,1","+9999,9","99999,9",,"5,99,0129,1,999","SYN040RPRN6 46/// /3119 10018 90550 333 91225=",
"99800999999","2020-01-05T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0004,1","+9999,9","99999,9",,"5,99,0098,1,999","SYN040RPRN6 46/// /2914 10004 90640 333 91219=",
"99800999999","2020-01-05T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0108,1","99999,9,9,N","999999,9,9,9","+0010,1","+9999,9","99999,9",,"5,99,0129,1,999","SYN040RPRN6 46/// /3121 10010 90740 333 91225=",
"99800999999","2020-01-05T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0004,1","+9999,9","99999,9",,"5,99,0098,1,999","SYN040RPRN6 46/// /2915 10004 90840 333 91219=",
"99800999999","2020-01-05T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0113,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","99999,9",,"5,99,0139,1,999","SYN040RPRN6 46/// /3122 10008 90940 333 91227=",
"99800999999","2020-01-05T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0118,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","99999,9",,"5,99,0149,1,999","SYN040RPRN6 46/// /3223 10008 91040 333 91229=",
"99800999999","2020-01-05T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0129,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","99999,9",,"5,99,0154,1,999","SYN040RPRN6 46/// /3125 10006 91200 333 91230=",
"99800999999","2020-01-05T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0129,1","99999,9,9,N","999999,9,9,9","+0005,1","+9999,9","99999,9",,"5,99,0165,1,999","SYN040RPRN6 46/// /3125 10005 91240 333 91232=",
"99800999999","2020-01-05T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0129,1","99999,9,9,N","999999,9,9,9","+0004,1","+9999,9","99999,9",,"5,99,0154,1,999","SYN040RPRN6 46/// /3125 10004 91340 333 91230=",
"99800999999","2020-01-05T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0129,1","99999,9,9,N","999999,9,9,9","-0001,1","+9999,9","99999,9",,"5,99,0165,1,999","SYN040RPRN6 46/// /3225 11001 91440 333 91232=",
"99800999999","2020-01-05T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0003,1","+9999,9","99999,9",,"5,99,0134,1,999","SYN040RPRN6 46/// /3222 11003 91540 333 91226=",
"99800999999","2020-01-05T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0002,1","+9999,9","99999,9",,"5,99,0118,1,999","SYN040RPRN6 46/// /3117 10002 91640 333 91223=",
"99800999999","2020-01-05T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0004,1","+9999,9","99999,9",,"5,99,0113,1,999","SYN040RPRN6 46/// /3118 10004 91740 333 91222=",
"99800999999","2020-01-05T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0009,1","+9999,9","99999,9",,"5,99,0098,1,999","SYN040RPRN6 46/// /3115 10009 91840 333 91219=",
"99800999999","2020-01-05T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0012,1","+9999,9","99999,9",,"5,99,0077,1,999","SYN040RPRN6 46/// /2909 10012 91950 333 91215=",
"99800999999","2020-01-05T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","99999,9",,"5,99,0057,1,999","SYN040RPRN6 46/// /2807 10006 92040 333 91211=",
"99800999999","2020-01-05T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","180,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0000,1","+9999,9","99999,9",,"5,99,0021,1,999","SYN040RPRN6 46/// /1804 10000 92140 333 91204=",
"99800999999","2020-01-05T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","150,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0001,1","+9999,9","99999,9",,"5,99,0026,1,999","SYN040RPRN6 46/// /1505 10001 92240 333 91205=",
"99800999999","2020-01-06T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","170,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0003,1","+9999,9","99999,9",,"5,99,0021,1,999","SYN040RPRN6 46/// /1702 10003 92340 333 91204=",
"99800999999","2020-01-06T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","180,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0007,1","+9999,9","99999,9",,"5,99,0021,1,999","SYN040RPRN6 46/// /1802 10007 90040 333 91204=",
"99800999999","2020-01-06T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","230,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0014,1","+9999,9","99999,9",,"5,99,0072,1,999","SYN040RPRN6 46/// /2311 10014 90140 333 91214=",
"99800999999","2020-01-06T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","200,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0006,1","+9999,9","99999,9",,"5,99,0031,1,999","SYN040RPRN6 46/// /2004 11006 90240 333 91206=",
"99800999999","2020-01-06T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","190,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0006,1","+9999,9","99999,9",,"5,99,0057,1,999","SYN040RPRN6 46/// /1907 11006 90340 333 91211=",
"99800999999","2020-01-06T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","170,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0005,1","+9999,9","99999,9",,"5,99,0067,1,999","SYN040RPRN6 46/// /1709 11005 90440 333 91213=",
"99800999999","2020-01-06T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","170,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0005,1","+9999,9","99999,9",,"5,99,0062,1,999","SYN040RPRN6 46/// /1708 11005 90540 333 91212=",
"99800999999","2020-01-06T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","160,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0006,1","+9999,9","99999,9",,"5,99,0046,1,999","SYN040RPRN6 46/// /1607 11006 90640 333 91209=",
"99800999999","2020-01-06T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","170,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0003,1","+9999,9","99999,9",,"5,99,0057,1,999","SYN040RPRN6 46/// /1709 11003 90750 333 91211=",
"99800999999","2020-01-06T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","190,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0001,1","+9999,9","99999,9",,"5,99,0077,1,999","SYN040RPRN6 46/// /1910 10001 90840 333 91215=",
"99800999999","2020-01-06T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","220,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0007,1","+9999,9","99999,9",,"5,99,0067,1,999","SYN040RPRN6 46/// /2209 10007 90940 333 91213=",
"99800999999","2020-01-06T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","240,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0017,1","+9999,9","99999,9",,"5,99,0057,1,999","SYN040RPRN6 46/// /2408 10017 91040 333 91211=",
"99800999999","2020-01-06T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0023,1","+9999,9","99999,9",,"5,99,0113,1,999","SYN040RPRN6 46/// /2615 10023 91200 333 91222=",
"99800999999","2020-01-06T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0025,1","+9999,9","99999,9",,"5,99,0093,1,999","SYN040RPRN6 46/// /2613 10025 91250 333 91218=",
"99800999999","2020-01-06T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0029,1","+9999,9","99999,9",,"5,99,0113,1,999","SYN040RPRN6 46/// /2618 10029 91400 333 91222=",
"99800999999","2020-01-06T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0029,1","+9999,9","99999,9",,"5,99,0113,1,999","SYN040RPRN6 46/// /2615 10029 91440 333 91222=",
"99800999999","2020-01-06T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0027,1","+9999,9","99999,9",,"5,99,0108,1,999","SYN040RPRN6 46/// /2715 10027 91540 333 91221=",
"99800999999","2020-01-06T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0031,1","+9999,9","99999,9",,"5,99,0180,1,999","SYN040RPRN6 46/// /2719 10031 91700 333 91235=",
"99800999999","2020-01-06T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0124,1","99999,9,9,N","999999,9,9,9","+0026,1","+9999,9","99999,9",,"5,99,0160,1,999","SYN040RPRN6 46/// /2824 10026 91740 333 91231=",
"99800999999","2020-01-06T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0029,1","+9999,9","99999,9",,"5,99,0154,1,999","SYN040RPRN6 46/// /2718 10029 91840 333 91230=",
"99800999999","2020-01-06T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0032,1","+9999,9","99999,9",,"5,99,0134,1,999","SYN040RPRN6 46/// /2619 10032 91940 333 91226=",
"99800999999","2020-01-06T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0033,1","+9999,9","99999,9",,"5,99,0118,1,999","SYN040RPRN6 46/// /2514 10033 92040 333 91223=",
"99800999999","2020-01-06T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0030,1","+9999,9","99999,9",,"5,99,0139,1,999","SYN040RPRN6 46/// /2513 10030 92140 333 91227=",
"99800999999","2020-01-06T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0031,1","+9999,9","99999,9",,"5,99,0113,1,999","SYN040RPRN6 46/// /2612 10031 92300 333 91222=",
"99800999999","2020-01-07T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0033,1","+9999,9","99999,9",,"5,99,0118,1,999","SYN040RPRN6 46/// /2615 10033 92340 333 91223=",
"99800999999","2020-01-07T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0039,1","+9999,9","99999,9",,"5,99,0144,1,999","SYN040RPRN6 46/// /2618 10039 90100 333 91228=",
"99800999999","2020-01-07T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0001,1","+9999,9","99999,9",,"5,99,0149,1,999","SYN040RPRN6 46/// /2916 11001 90140 333 91229=",
"99800999999","2020-01-07T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0010,1","+9999,9","99999,9",,"5,99,0098,1,999","SYN040RPRN6 46/// /2916 10010 90240 333 91219=",
"99800999999","2020-01-07T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0012,1","+9999,9","99999,9",,"5,99,0072,1,999","SYN040RPRN6 46/// /2811 10012 90400 333 91214=",
"99800999999","2020-01-07T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0010,1","+9999,9","99999,9",,"5,99,0067,1,999","SYN040RPRN6 46/// /2607 10010 90500 333 91213=",
"99800999999","2020-01-07T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","99999,9",,"5,99,0057,1,999","SYN040RPRN6 46/// /2608 10008 90540 333 91211=",
"99800999999","2020-01-07T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0003,1","+9999,9","99999,9",,"5,99,0051,1,999","SYN040RPRN6 46/// /2609 10003 90640 333 91210=",
"99800999999","2020-01-07T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0002,1","+9999,9","99999,9",,"5,99,0046,1,999","SYN040RPRN6 46/// /2508 11002 90740 333 91209=",
"99800999999","2020-01-07T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0004,1","+9999,9","99999,9",,"5,99,0051,1,999","SYN040RPRN6 46/// /2507 11004 90840 333 91210=",
"99800999999","2020-01-07T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0007,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /2106 11007 90940 333 91207=",
"99800999999","2020-01-07T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","230,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0008,1","+9999,9","99999,9",,"5,99,0041,1,999","SYN040RPRN6 46/// /2306 11008 91040 333 91208=",
"99800999999","2020-01-07T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","220,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0011,1","+9999,9","99999,9",,"5,99,0041,1,999","SYN040RPRN6 46/// /2206 11011 91140 333 91208=",
"99800999999","2020-01-07T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","220,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0011,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /2205 11011 91240 333 91207=",
"99800999999","2020-01-07T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0005,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /2105 11005 91340 333 91207=",
"99800999999","2020-01-07T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","200,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0003,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /2006 10003 91440 333 91207=",
"99800999999","2020-01-07T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","180,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0013,1","+9999,9","99999,9",,"5,99,0046,1,999","SYN040RPRN6 46/// /1807 10013 91600 333 91209=",
"99800999999","2020-01-07T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","200,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0019,1","+9999,9","99999,9",,"5,99,0057,1,999","SYN040RPRN6 46/// /2009 10019 91640 333 91211=",
"99800999999","2020-01-07T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0022,1","+9999,9","99999,9",,"5,99,0021,1,999","SYN040RPRN6 46/// /2102 10022 91740 333 91204=",
"99800999999","2020-01-07T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","190,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0024,1","+9999,9","99999,9",,"5,99,0046,1,999","SYN040RPRN6 46/// /1905 10024 91840 333 91209=",
"99800999999","2020-01-07T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","200,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0027,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /2005 10027 91940 333 91207=",
"99800999999","2020-01-07T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","190,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0029,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /1905 10029 92040 333 91207=",
"99800999999","2020-01-07T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","140,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0025,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /1406 10025 92140 333 91207=",
"99800999999","2020-01-07T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","180,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0024,1","+9999,9","99999,9",,"5,99,0015,1,999","SYN040RPRN6 46/// /1802 10024 92300 333 91203=",
"99800999999","2020-01-08T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0026,1","+9999,9","99999,9",,"5,99,0041,1,999","SYN040RPRN6 46/// /2107 10026 92350 333 91208=",
"99800999999","2020-01-08T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","200,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0025,1","+9999,9","99999,9",,"5,99,0046,1,999","SYN040RPRN6 46/// /2006 10025 90040 333 91209=",
"99800999999","2020-01-08T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","190,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0023,1","+9999,9","99999,9",,"5,99,0057,1,999","SYN040RPRN6 46/// /1908 10023 90140 333 91211=",
"99800999999","2020-01-08T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","200,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0023,1","+9999,9","99999,9",,"5,99,0072,1,999","SYN040RPRN6 46/// /2010 10023 90240 333 91214=",
"99800999999","2020-01-08T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","220,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0026,1","+9999,9","99999,9",,"5,99,0072,1,999","SYN040RPRN6 46/// /2209 10026 90340 333 91214=",
"99800999999","2020-01-08T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0030,1","+9999,9","99999,9",,"5,99,0103,1,999","SYN040RPRN6 46/// /2614 10030 90500 333 91220=",
"99800999999","2020-01-08T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0014,1","+9999,9","99999,9",,"5,99,0098,1,999","SYN040RPRN6 46/// /2612 10014 90540 333 91219=",
"99800999999","2020-01-08T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","240,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0012,1","+9999,9","99999,9",,"5,99,0057,1,999","SYN040RPRN6 46/// /2410 10012 90640 333 91211=",
"99800999999","2020-01-08T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","230,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","99999,9",,"5,99,0041,1,999","SYN040RPRN6 46/// /2306 10008 90740 333 91208=",
"99800999999","2020-01-08T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","220,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0009,1","+9999,9","99999,9",,"5,99,0041,1,999","SYN040RPRN6 46/// /2205 10009 90840 333 91208=",
